State,Month,Victim Sex,Victim Race,Victim Count,Target_Solved,Decade,Victim Age Group,Weapon Grouped,Agency Grouped,Relationship Grouped,Cluster_ID,Solve_Probability,Cold_Case_Risk_Score,Predicted_Solved,SHAP_Feature_1,SHAP_Feature_2,SHAP_Feature_3,SHAP_Feature_4,SHAP_Feature_5
New Jersey,October,Male,Black,0,0,2000s,Young Adult,Knife,Municipal,Unknown,4,0.23865573201677637,76.13442679832237,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Relationship Grouped_Stranger,Decade_2000s
California,October,Female,White,0,1,1990s,Teen,Firearm,Municipal,Intimate Partner,-1,0.9420099158658256,5.799008413417436,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,State_California,Relationship Grouped_Known,Victim Sex_Male
Texas,July,Female,White,0,0,1980s,Adult,Blunt Object,Municipal,Unknown,2,0.14671706998217626,85.32829300178237,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger,Decade_2000s
New York,July,Male,Unknown,0,1,1980s,Senior,Firearm,Municipal,Stranger,-1,0.629653945239808,37.034605476019195,1,Relationship Grouped_Unknown,State_New York,Relationship Grouped_Stranger,Relationship Grouped_Known,Decade_2000s
New York,July,Female,White,1,1,1980s,Adult,Firearm,Municipal,Known,-1,0.8616824675013073,13.831753249869266,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Victim Sex_Male,Victim Count
Georgia,June,Male,White,1,1,2000s,Senior,Personal Violence,Sheriff,Known,-1,0.9686767800569694,3.1323219943030534,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,Decade_2000s,Victim Count
North Carolina,March,Male,White,0,1,2010s,Adult,Blunt Object,Sheriff,Known,-1,0.9674833223490393,3.251667765096072,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,Decade_2010s,State_North Carolina
Michigan,October,Male,Black,0,1,1980s,Adult,Blunt Object,Municipal,Known,-1,0.8961449445314014,10.385505546859868,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,State_Michigan,Weapon Grouped_Knife
Iowa,June,Male,White,0,1,1980s,Adult,Firearm,Sheriff,Known,-1,0.9525896568775374,4.741034312246267,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,State_Iowa,State_California
Kentucky,June,Male,White,0,1,1980s,Adult,Firearm,State,Known,-1,0.9338742391608335,6.612576083916649,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_State,Relationship Grouped_Intimate Partner,Agency Grouped_Municipal
Louisiana,July,Male,Black,0,0,1980s,Adult,Firearm,Municipal,Unknown,1,0.17024633242654574,82.97536675734543,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Victim Race_White
North Carolina,February,Female,Black,0,1,2000s,Adult,Knife,Municipal,Intimate Partner,-1,0.9865848055209585,1.3415194479041472,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Weapon Grouped_Knife,Decade_2000s
California,November,Male,Black,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,0,0.17763428832076822,82.23657116792317,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger,State_California
California,January,Male,White,1,0,1990s,Adult,Firearm,Sheriff,Unknown,0,0.21207222648739632,78.79277735126037,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
Texas,November,Male,White,0,1,1980s,Young Adult,Firearm,Sheriff,Known,-1,0.9711770392971227,2.8822960702877274,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,State_Texas,State_California
Washington,December,Female,Black,0,1,2000s,Adult,Firearm,Municipal,Known,-1,0.9525071784739823,4.7492821526017766,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2000s,Victim Sex_Male,Relationship Grouped_Intimate Partner
Oregon,August,Male,White,0,1,1980s,Senior,Knife,Sheriff,Stranger,-1,0.8329233912876609,16.707660871233905,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,Agency Grouped_Sheriff
California,May,Male,Black,0,1,1980s,Young Adult,Firearm,Municipal,Unknown,-1,0.1791603818229096,82.08396181770904,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger,State_California
Tennessee,July,Male,White,0,1,1990s,Adult,Knife,Sheriff,Intimate Partner,-1,0.9673427125946213,3.265728740537868,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Agency Grouped_Sheriff,State_Tennessee
California,June,Female,White,0,1,1990s,Young Adult,Firearm,Municipal,Intimate Partner,-1,0.9595591653080106,4.044083469198948,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,State_California,Victim Sex_Male,Relationship Grouped_Known
Ohio,August,Female,White,0,1,1990s,Adult,Firearm,Municipal,Intimate Partner,-1,0.9852421910527825,1.4757808947217457,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Victim Sex_Male,Victim Race_White
Oklahoma,January,Male,Black,0,1,2000s,Young Adult,Knife,Municipal,Known,-1,0.9668411572536518,3.3158842746348145,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Decade_2000s,State_Oklahoma
Michigan,December,Male,Black,0,1,2010s,Adult,Firearm,Municipal,Unknown,-1,0.19233151220452338,80.76684877954766,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Decade_2010s,Relationship Grouped_Intimate Partner
Washington,December,Male,White,0,1,1990s,Teen,Firearm,Municipal,Stranger,-1,0.8856396786478249,11.436032135217507,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,Victim Age Group_Teen
Missouri,February,Female,White,0,1,1980s,Adult,Blunt Object,Municipal,Intimate Partner,-1,0.9723622393627008,2.763776063729921,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Victim Sex_Male,State_California
Pennsylvania,December,Male,White,0,1,1980s,Young Adult,Firearm,Municipal,Known,-1,0.9404895710075851,5.951042899241485,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Pennsylvania,Relationship Grouped_Intimate Partner,State_California
Missouri,July,Male,Black,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,0,0.16906906777327035,83.09309322267296,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Victim Race_White
Georgia,September,Male,White,0,1,1990s,Senior,Knife,Municipal,Stranger,-1,0.8393471290875267,16.06528709124733,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,Decade_1990s
Pennsylvania,May,Male,Black,1,0,1980s,Young Adult,Firearm,Municipal,Unknown,4,0.24082019821764022,75.91798017823598,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Pennsylvania,Relationship Grouped_Stranger,Victim Count
New York,January,Male,White,0,1,1980s,Child,Unknown,Sheriff,Unknown,-1,0.4871663857603511,51.28336142396489,0,Victim Age Group_Child,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Unknown,Agency Grouped_Sheriff
North Carolina,February,Female,White,1,1,1990s,Senior,Firearm,Municipal,Family,-1,0.8897475478887387,11.025245211126135,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Sex_Male,Victim Count,Relationship Grouped_Intimate Partner
California,January,Male,White,1,1,2000s,Adult,Firearm,Municipal,Unknown,-1,0.1917886409533167,80.82113590466832,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Relationship Grouped_Stranger,Victim Count
Pennsylvania,May,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Stranger,-1,0.8923945078055808,10.760549219441923,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,State_Pennsylvania,Relationship Grouped_Known,State_California
Delaware,May,Male,White,0,1,1990s,Young Adult,Firearm,State,Stranger,-1,0.8931312207829551,10.686877921704479,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Agency Grouped_State,Relationship Grouped_Known,State_California
Illinois,January,Female,White,0,1,1990s,Adult,Firearm,Municipal,Intimate Partner,-1,0.9779962088352648,2.2003791164735205,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Victim Sex_Male,Victim Race_White
New Mexico,June,Male,White,0,1,1990s,Young Adult,Firearm,Municipal,Known,-1,0.9449372685740189,5.506273142598111,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,State_California,Decade_1990s
Washington,May,Male,White,0,1,1990s,Adult,Firearm,Municipal,Known,-1,0.9467687687495189,5.323123125048111,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,State_California,Decade_1990s
North Carolina,May,Male,White,1,1,2000s,Adult,Firearm,Sheriff,Unknown,-1,0.36734540554202866,63.265459445797134,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,State_North Carolina,Decade_2000s
Georgia,September,Female,Black,0,1,2000s,Adult,Firearm,Municipal,Known,-1,0.9485621027670235,5.143789723297659,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2000s,Victim Sex_Male,Relationship Grouped_Intimate Partner
Georgia,May,Male,Black,0,1,2000s,Child,Firearm,Municipal,Known,-1,0.9594591133869333,4.054088661306669,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Age Group_Child,Decade_2000s,State_Georgia
California,October,Male,White,0,1,1990s,Senior,Blunt Object,Municipal,Family,-1,0.7797718417756545,22.022815822434545,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
South Carolina,July,Male,Black,0,1,1990s,Teen,Firearm,Municipal,Known,-1,0.9849936537477776,1.5006346252222449,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_South Carolina,Victim Age Group_Teen,Relationship Grouped_Intimate Partner
Virginia,October,Male,Black,0,0,2000s,Senior,Firearm,Municipal,Unknown,1,0.22636866843382109,77.36313315661789,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Virginia,Decade_2000s,Relationship Grouped_Stranger
Michigan,October,Male,White,0,0,1980s,Adult,Knife,Municipal,Unknown,2,0.19540896340042035,80.45910365995796,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Oklahoma,March,Female,Black,0,0,2010s,Adult,Knife,Municipal,Unknown,1,0.30872999264739276,69.12700073526072,0,Relationship Grouped_Unknown,Decade_2010s,Relationship Grouped_Known,Weapon Grouped_Knife,Relationship Grouped_Intimate Partner
Illinois,March,Male,White,0,1,2000s,Adult,Unknown,Municipal,Unknown,-1,0.20204153986593132,79.79584601340687,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Decade_2000s,Relationship Grouped_Intimate Partner
Ohio,May,Male,White,0,0,2000s,Senior,Unknown,Sheriff,Unknown,0,0.23155974753520236,76.84402524647976,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Unknown,Decade_2000s,Agency Grouped_Sheriff
Texas,August,Female,White,0,1,2000s,Senior,Personal Violence,Sheriff,Intimate Partner,-1,0.9840750759092648,1.5924924090735255,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Agency Grouped_Sheriff,Decade_2000s
Hawaii,September,Male,White,1,0,1980s,Young Adult,Blunt Object,Municipal,Unknown,0,0.21562543547706214,78.43745645229379,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Victim Count,Relationship Grouped_Intimate Partner
Oregon,December,Male,White,0,0,1980s,Young Adult,Blunt Object,Municipal,Unknown,0,0.1998714399280368,80.01285600719632,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Victim Race_White
Rhodes Island,September,Male,Black,0,1,1990s,Young Adult,Blunt Object,Municipal,Stranger,-1,0.8266446552653175,17.335534473468254,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,Decade_1990s
Illinois,January,Female,Black,0,1,1980s,Senior,Personal Violence,Municipal,Stranger,-1,0.8336449403685806,16.635505963141945,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_Illinois,State_California
Texas,October,Male,Black,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,0,0.19956375734027887,80.04362426597211,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,State_Texas,Relationship Grouped_Intimate Partner
New York,February,Male,White,0,1,1990s,Young Adult,Firearm,Municipal,Unknown,-1,0.17612964476816673,82.38703552318333,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Florida,May,Male,Black,0,1,1980s,Young Adult,Knife,Municipal,Unknown,-1,0.36947587768707335,63.052412231292664,0,Relationship Grouped_Unknown,State_Florida,Weapon Grouped_Knife,Relationship Grouped_Known,Relationship Grouped_Intimate Partner
Michigan,December,Female,White,0,1,2000s,Young Adult,Firearm,Sheriff,Intimate Partner,-1,0.9792421328453539,2.0757867154646066,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Agency Grouped_Sheriff,Victim Sex_Male
Ohio,April,Male,White,0,1,1990s,Young Adult,Knife,Municipal,Stranger,-1,0.8639385587101436,13.606144128985646,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,Weapon Grouped_Knife
Arkansas,May,Male,Black,1,1,2000s,Young Adult,Firearm,Municipal,Known,-1,0.963728422836391,3.6271577163608986,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Arkansas,Decade_2000s,Victim Count
Kentucky,August,Male,Black,0,1,2000s,Young Adult,Firearm,Municipal,Unknown,-1,0.19419563742202184,80.58043625779781,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Decade_2000s
Nevada,April,Female,White,0,1,2000s,Senior,Knife,Municipal,Unknown,-1,0.2144642184121901,78.553578158781,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2000s,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
Michigan,April,Male,Black,0,0,1990s,Adult,Firearm,Municipal,Unknown,3,0.17587934785830006,82.41206521417,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Victim Race_White
Alaska,August,Female,White,0,1,2000s,Young Adult,Blunt Object,Municipal,Unknown,-1,0.2102747500741422,78.97252499258578,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2000s,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
North Carolina,June,Male,Black,0,1,1980s,Adult,Firearm,Municipal,Known,-1,0.9351443588473999,6.485564115260013,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_North Carolina,Relationship Grouped_Intimate Partner,State_New York
Texas,February,Female,Black,0,1,1990s,Adult,Blunt Object,Municipal,Known,-1,0.963955682883425,3.6044317116575004,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Texas,Relationship Grouped_Intimate Partner,Decade_1990s
New Jersey,June,Male,White,0,0,2010s,Young Adult,Firearm,Municipal,Unknown,0,0.21083567659329194,78.91643234067081,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2010s,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
New York,December,Male,White,2,1,1990s,Young Adult,Firearm,Municipal,Intimate Partner,-1,0.9367183201119369,6.328167988806305,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,State_New York,Relationship Grouped_Known,Victim Count
Ohio,July,Male,White,0,1,2010s,Adult,Firearm,Municipal,Stranger,-1,0.9016837192668197,9.83162807331803,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Decade_2010s,Relationship Grouped_Known,State_California
Florida,February,Male,Black,0,0,2010s,Adult,Firearm,Sheriff,Unknown,1,0.4150416121734889,58.49583878265111,0,Relationship Grouped_Unknown,State_Florida,Relationship Grouped_Known,Agency Grouped_Sheriff,Decade_2010s
Michigan,February,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Known,-1,0.9245165920603777,7.5483407939622325,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,State_Michigan,Decade_1990s
Illinois,January,Male,White,0,0,1980s,Senior,Blunt Object,Municipal,Unknown,2,0.17474754842736917,82.52524515726309,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Decade_2000s
Michigan,January,Male,Black,0,1,2000s,Young Adult,Firearm,Municipal,Unknown,-1,0.197080032114754,80.2919967885246,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Decade_2000s
